Distance,qx,qy,Susceptibility_Real,Susceptibility_Imag,Susceptibility_Abs
0.0,0.0,0.0,16.57556195694683,2.046128924932502e-14,16.57556195694683
0.01020408163265306,0.01020408163265306,0.0,17.361532866041024,-0.13029361987312488,17.36202176838868
0.02040816326530612,0.02040816326530612,0.0,18.715506532824957,-0.18981093889559936,18.71646903058208
0.030612244897959183,0.030612244897959183,0.0,19.120143122117675,-0.1640645874890228,19.120847005274943
0.04081632653061224,0.04081632653061224,0.0,18.51967590534533,-0.1044955936227762,18.519970706459418
0.0510204081632653,0.05102040816326531,0.0,17.987326669009892,-0.06888489792636976,17.987458570538443
0.06122448979591836,0.061224489795918366,0.0,17.607536328401896,-0.048811141772193464,17.607603984743456
0.07142857142857142,0.07142857142857142,0.0,17.327846301554644,-0.03663147931958576,17.327885021420766
0.08163265306122448,0.08163265306122448,0.0,17.112207886302386,-0.028709666437287232,17.11223196982137
0.09183673469387754,0.09183673469387756,0.0,16.939651823892053,-0.02326870830356493,16.93966780510986
0.1020408163265306,0.10204081632653061,0.0,18.362610085840952,-0.01853291807395373,18.362619438241378
0.11224489795918366,0.11224489795918367,0.0,18.243163319218667,-0.015633458479679944,18.24317001775485
0.12244897959183672,0.12244897959183673,0.0,18.141888896811835,-0.013400563932764672,18.141893845995742
0.13265306122448978,0.1326530612244898,0.0,18.058192428143446,-0.011587737006434477,18.058196146002683
0.14285714285714285,0.14285714285714285,0.0,17.99988247732969,-0.009925889897883962,17.999885214105415
0.15306122448979592,0.15306122448979592,0.0,17.997770092799023,-0.007927777976009135,17.997771838839235
0.163265306122449,0.16326530612244897,0.0,18.13167138385639,-0.004624709151721891,18.131671973651283
0.17346938775510207,0.17346938775510204,0.0,18.479210081267915,0.0006984908588126477,18.47921009446895
0.18367346938775514,0.1836734693877551,0.0,18.864635777999787,0.005783466236613023,18.86463666453906
0.1938775510204082,0.19387755102040816,0.0,19.032096501609637,0.007982974132402825,19.03209817583069
0.20408163265306128,0.20408163265306123,0.0,19.04099275089582,0.008216549696192914,19.04099452369429
0.21428571428571436,0.21428571428571427,0.0,19.035378669500126,0.008002534993672553,19.035380351645895
0.22448979591836743,0.22448979591836735,0.0,19.012425232284414,0.007372082376958424,19.01242666154964
0.2346938775510205,0.23469387755102042,0.0,18.992675245968297,0.007059969132657568,18.992676558136324
0.24489795918367357,0.24489795918367346,0.0,18.982993963525246,0.007055913917582574,18.982995274854733
0.25510204081632665,0.25510204081632654,0.0,18.975852459325004,0.0070995000199336085,18.97585378740496
0.2653061224489797,0.2653061224489796,0.0,18.96937441769169,0.00714355669905659,18.969375762765054
0.2755102040816328,0.2755102040816326,0.0,18.96325825269764,0.00718322078423573,18.96325961318797
0.28571428571428586,0.2857142857142857,0.0,18.957437572240817,0.0072185887490270025,18.957438946583245
0.29591836734693894,0.29591836734693877,0.0,18.951881001280974,0.007250205005989033,18.95188238809505
0.306122448979592,0.30612244897959184,0.0,19.041369735630358,0.0016701236834659632,19.041369808873856
0.3163265306122451,0.3163265306122449,0.0,19.036273741796936,0.0016956671613731623,19.036273817318207
0.32653061224489816,0.32653061224489793,0.0,19.03138039873841,0.0017187428484993403,19.031380476349096
