,-0.5,-0.47959183673469385,-0.45918367346938777,-0.4387755102040816,-0.41836734693877553,-0.3979591836734694,-0.37755102040816324,-0.35714285714285715,-0.33673469387755106,-0.3163265306122449,-0.29591836734693877,-0.2755102040816327,-0.25510204081632654,-0.23469387755102045,-0.2142857142857143,-0.1938775510204082,-0.17346938775510207,-0.15306122448979592,-0.13265306122448983,-0.11224489795918369,-0.0918367346938776,-0.07142857142857145,-0.05102040816326536,-0.030612244897959218,-0.010204081632653073,0.010204081632653073,0.030612244897959107,0.05102040816326525,0.0714285714285714,0.09183673469387754,0.11224489795918358,0.13265306122448972,0.15306122448979587,0.173469387755102,0.19387755102040816,0.2142857142857142,0.23469387755102034,0.2551020408163265,0.2755102040816326,0.29591836734693866,0.3163265306122448,0.33673469387755095,0.3571428571428571,0.37755102040816324,0.3979591836734693,0.4183673469387754,0.43877551020408156,0.4591836734693877,0.47959183673469385,0.5
-0.5,1.320029969258991e-13,1.320029969258987e-13,1.3200299692589825e-13,9.487567660561714e-14,9.487567660561689e-14,4.942624481225279e-12,4.942624481224562e-12,2.6186569311033113e-12,4.942624481223054e-12,2.6186569311028734e-12,4.942624481221444e-12,4.942624481220601e-12,4.94262448121973e-12,4.9426244812188335e-12,4.942624481217912e-12,4.942624481216965e-12,4.942624481215995e-12,4.942624481215002e-12,4.942624481213989e-12,4.942624481212959e-12,4.847918458516867e-12,4.8479184585158544e-12,4.847918458514838e-12,4.847918458513823e-12,4.847918458512816e-12,4.847918458511826e-12,4.847918458510859e-12,4.847918458509928e-12,4.847918458509041e-12,4.8479184585082095e-12,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,0.0,0.0,0.0,0.0,0.0,9.470679153189275e-14,4.9305207103578994e-14,9.470679153189343e-14,9.47067915318938e-14,1.3200299692588388e-13
-0.47959183673469385,1.320029969258987e-13,1.3200299692589822e-13,1.3200299692589774e-13,9.487567660561689e-14,9.487567660561661e-14,4.942624481224503e-12,4.942624481223745e-12,4.942624481222959e-12,4.942624481222146e-12,4.9426244812213045e-12,4.942624481220433e-12,4.942624481219531e-12,4.9426244812186024e-12,4.942624481217642e-12,4.942624481216653e-12,4.9426244812156354e-12,4.942624481214591e-12,4.942624481213518e-12,4.942624481212424e-12,4.94262448121131e-12,4.9426244812101796e-12,4.942624481209037e-12,4.942624481207888e-12,4.847918458511888e-12,4.847918458510793e-12,4.847918458509717e-12,4.847918458508668e-12,4.847918458507659e-12,4.847918458506702e-12,4.84791845850581e-12,4.847918458504996e-12,4.847918458504273e-12,4.847918458503655e-12,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,1.688852657492733e-16,0.0,0.0,0.0,0.0,0.0,9.470679153189185e-14,9.47067915318922e-14,9.470679153189258e-14,9.470679153189296e-14,9.470679153189338e-14,1.3200299692588318e-13
-0.45918367346938777,1.3200299692589825e-13,1.3200299692589774e-13,1.3200299692589726e-13,9.487567660561661e-14,4.942624481224467e-12,4.942624481223693e-12,4.942624481222891e-12,4.942624481222057e-12,4.942624481221193e-12,4.942624481220296e-12,4.942624481219368e-12,4.942624481218405e-12,4.942624481217409e-12,4.942624481216379e-12,4.942624481215316e-12,4.9426244812142185e-12,4.94262448121309e-12,4.9426244812119325e-12,4.942624481210746e-12,4.9426244812095366e-12,4.942624481208306e-12,4.9426244812070615e-12,4.9426244812058094e-12,4.942624481204558e-12,4.942624481203316e-12,4.942624481202096e-12,4.8479184585062764e-12,4.84791845850518e-12,4.847918458504145e-12,4.847918458503186e-12,4.847918458502319e-12,4.847918458501559e-12,4.847918458500923e-12,4.8479184585004215e-12,4.847918458500068e-12,4.847918458499868e-12,1.688852657492733e-16,1.688852657492733e-16,0.0,0.0,0.0,0.0,0.0,9.470679153189085e-14,9.470679153189123e-14,9.470679153189166e-14,9.470679153189208e-14,9.470679153189252e-14,9.470679153189296e-14,1.3200299692588247e-13
-0.4387755102040816,1.320029969258978e-13,1.3200299692589729e-13,1.3200299692589676e-13,4.97975171839523e-12,4.942624481223668e-12,4.942624481222849e-12,4.9426244812219976e-12,4.942624481221113e-12,4.942624481220195e-12,4.942624481219239e-12,4.942624481218246e-12,4.942624481217216e-12,4.942624481216148e-12,4.942624481215041e-12,4.942624481213894e-12,4.9426244812127096e-12,4.942624481211488e-12,4.942624481210231e-12,4.942624481208943e-12,4.9426244812076245e-12,4.942624481206281e-12,4.942624481204922e-12,4.942624481203551e-12,4.942624481202179e-12,4.942624481200818e-12,4.942624481199481e-12,4.942624481198185e-12,4.942624481196942e-12,4.942624481195776e-12,4.847918458500304e-12,4.84791845849938e-12,4.8479184584985854e-12,4.847918458497935e-12,4.847918458497445e-12,4.8479184584971265e-12,4.847918458496988e-12,4.847918458497035e-12,4.8477495737846014e-12,4.847749573785007e-12,0.0,0.0,0.0,9.470679153188977e-14,9.470679153189018e-14,9.470679153189062e-14,9.470679153189109e-14,9.470679153189157e-14,9.470679153189208e-14,9.470679153189258e-14,1.320029969258818e-13
-0.41836734693877553,1.3200299692589729e-13,1.3200299692589678e-13,4.979751718395242e-12,4.97975171839443e-12,4.942624481222835e-12,4.942624481221968e-12,4.942624481221066e-12,4.942624481220125e-12,4.942624481219145e-12,4.942624481218126e-12,4.9426244812170636e-12,4.942624481215959e-12,4.9426244812148115e-12,4.942624481213617e-12,4.942624481212379e-12,4.942624481211097e-12,4.942624481209772e-12,4.942624481208404e-12,4.942624481206998e-12,4.942624481205557e-12,4.942624481204086e-12,4.9426244812025936e-12,4.942624481201087e-12,4.942624481199578e-12,4.942624481198081e-12,4.94262448119661e-12,4.942624481195187e-12,4.942624481193828e-12,4.9426244811925576e-12,4.942624481191399e-12,4.942624481190377e-12,4.942624481189514e-12,4.847918458494657e-12,4.847918458494191e-12,4.847918458493927e-12,4.847918458493874e-12,4.847749573781372e-12,4.847749573781738e-12,4.847749573782301e-12,4.8477495737830464e-12,4.847749573783956e-12,4.847749573785007e-12,9.470679153188902e-14,9.470679153188951e-14,9.470679153189002e-14,9.470679153189054e-14,9.470679153189109e-14,9.470679153189166e-14,9.47067915318922e-14,1.3200299692588116e-13
-0.3979591836734694,1.0706979291036223e-09,1.0706979290671848e-09,4.979751718394457e-12,4.9797517183936e-12,4.942624481221968e-12,4.942624481221049e-12,4.94262448122009e-12,4.9426244812190895e-12,4.942624481218044e-12,4.942624481216954e-12,4.942624481215817e-12,4.942624481214629e-12,4.9426244812133906e-12,4.942624481212104e-12,4.942624481210764e-12,4.942624481209372e-12,4.942624481207929e-12,4.942624481206436e-12,4.9426244812048974e-12,4.942624481203316e-12,4.9426244812016985e-12,4.942624481200053e-12,4.94262448119839e-12,4.942624481196722e-12,4.942624481195066e-12,4.942624481193442e-12,4.94262448119187e-12,4.942624481190377e-12,4.94262448118899e-12,4.942624481187741e-12,4.9426244811866526e-12,4.942624481185758e-12,4.94262448118508e-12,4.942624481184639e-12,4.942624481184447e-12,4.8477495737778394e-12,4.847749573778145e-12,4.847749573778687e-12,4.847749573779445e-12,4.847749573780401e-12,0.1465751202765751,4.942455596443823e-12,4.942455596445266e-12,4.9424555964468015e-12,4.9424555964484025e-12,9.470679462052827e-14,9.470679462052887e-14,9.470679462052948e-14,9.47067946205301e-14,1.070697928035268e-09
-0.37755102040816324,1.0706979290699743e-09,1.0706979290315979e-09,4.979751718393642e-12,4.9797517183927356e-12,4.942624481221066e-12,4.94262448122009e-12,4.942624481219071e-12,4.942624481218004e-12,4.9426244812168875e-12,4.94262448121572e-12,4.942624481214499e-12,4.942624481213219e-12,4.942624481211885e-12,4.942624481210491e-12,4.942624481209037e-12,4.942624481207522e-12,4.942624481205946e-12,4.942624481204312e-12,4.942624481202621e-12,4.942624481200879e-12,4.942624481199092e-12,4.942624481197269e-12,4.942624481195424e-12,4.942624481193571e-12,4.9426244811917296e-12,4.942627763048951e-12,4.9426244811881825e-12,4.9426244811865355e-12,4.942624481185018e-12,4.9426244811836646e-12,4.942624481182512e-12,4.942624481181593e-12,4.9426244811809374e-12,4.942624481180567e-12,4.847749573773971e-12,4.847749573774187e-12,4.847749573774683e-12,4.847749573775444e-12,4.847749573776444e-12,4.8477495737776544e-12,0.14433371587169339,4.942455596441499e-12,4.942455596443199e-12,4.942455596444975e-12,9.470679462052707e-14,9.470679462052776e-14,9.470679462052843e-14,9.47067946205291e-14,9.470679462052978e-14,1.0706979279998075e-09
-0.35714285714285715,1.0706979290351777e-09,1.070697928994736e-09,4.979751718392796e-12,4.979751718391837e-12,4.979751718390835e-12,4.9426244812190895e-12,4.942624481218004e-12,4.942624481216866e-12,4.942624481215672e-12,4.942624481214418e-12,4.9426244812131046e-12,4.942624481211727e-12,4.942624481210284e-12,4.9426244812087716e-12,4.942624481207189e-12,4.942624481205534e-12,4.942624481203808e-12,4.942624481202011e-12,4.942624481200147e-12,4.9426244811982186e-12,4.9426244811962354e-12,4.942624481194207e-12,4.942624481192148e-12,4.942624481190077e-12,4.942624481188018e-12,4.942636920549025e-12,4.942624078576217e-12,4.942624481182233e-12,4.942624481180567e-12,4.942624481179101e-12,4.942624481177885e-12,4.942624481176956e-12,4.9426244811763476e-12,4.84774957376973e-12,4.847749573769816e-12,4.847749573770238e-12,4.8477495737709804e-12,4.847749573772018e-12,4.8477495737733125e-12,4.847749573774823e-12,0.14212577227625253,4.942455596439171e-12,4.942455596441156e-12,9.470679462052574e-14,9.470679462052651e-14,9.470679462052727e-14,9.470679462052801e-14,9.470679462052875e-14,9.470679462052948e-14,1.0706979279684222e-09
-0.33673469387755106,1.070697928999206e-09,1.0706979289565643e-09,1.0706979289118672e-09,4.979751718390904e-12,4.9797517183898404e-12,4.942624481218044e-12,4.9426244812168875e-12,4.942624481215672e-12,4.9426244812143914e-12,4.942624481213047e-12,4.942624481211633e-12,4.942624481210145e-12,4.942624481208579e-12,4.942624481206935e-12,4.942624481205207e-12,4.942624481203395e-12,4.9426244812014974e-12,4.942624481199514e-12,4.942624481197448e-12,4.942624481195306e-12,4.9426244811930915e-12,4.942624481190821e-12,4.94262448118851e-12,4.94262448118618e-12,4.942624481183863e-12,4.942647141361053e-12,4.942633951448189e-12,4.942619605632759e-12,4.942624481175545e-12,4.9426244811739605e-12,4.942624481172685e-12,4.942624481171768e-12,4.847749573765078e-12,4.847749573764975e-12,4.84774957376528e-12,4.847749573765976e-12,4.847749573767036e-12,4.847749573768418e-12,4.84774957377007e-12,4.8477495737719385e-12,0.1399771487083779,0.14178796962283524,9.470679462052427e-14,9.470679462052512e-14,9.470679462052597e-14,9.470679462052681e-14,9.470679462052765e-14,9.470679462052846e-14,9.470679462052921e-14,1.0706979279416278e-09
