Distance,qx,qy,Susceptibility_Real,Susceptibility_Imag,Susceptibility_Abs
0.0,0.0,0.0,217.0574453629215,-0.0652940880610238,217.05745518363472
0.01020408163265306,0.01020408163265306,0.0,217.66977321309213,0.41839707382083335,217.67017532668626
0.02040816326530612,0.02040816326530612,0.0,217.59948816247405,0.7482795312931191,217.60077474776517
0.030612244897959183,0.030612244897959183,0.0,218.32337252512522,-0.5248036335314974,218.32400328319002
0.04081632653061224,0.04081632653061224,0.0,218.77537123908323,0.8671336939620259,218.77708970923325
0.0510204081632653,0.05102040816326531,0.0,218.76731307504897,-0.07075126509424401,218.76732451583806
0.06122448979591836,0.061224489795918366,0.0,218.99319877873853,0.06572069342574854,218.99320864025356
0.07142857142857142,0.07142857142857142,0.0,219.88213463089838,0.855442516349183,219.88379865678894
0.08163265306122448,0.08163265306122448,0.0,218.75471633166177,0.08294085649541136,218.75473205517517
0.09183673469387754,0.09183673469387756,0.0,218.86226709052644,0.18182584322993015,218.86234261892153
0.1020408163265306,0.10204081632653061,0.0,218.59722920154843,-0.058816388912465725,218.5972371142003
0.11224489795918366,0.11224489795918367,0.0,218.79371557226833,-0.11556030169089182,218.79374609001508
0.12244897959183672,0.12244897959183673,0.0,219.20479360112955,-1.4780548896359296,219.20977666146777
0.13265306122448978,0.1326530612244898,0.0,220.09279401607802,0.5013655183850997,220.0933650639809
0.14285714285714285,0.14285714285714285,0.0,218.27891281744007,0.4241396488367576,218.27932489176644
0.15306122448979592,0.15306122448979592,0.0,219.45190769130494,0.3504995359300954,219.45218759282784
0.163265306122449,0.16326530612244897,0.0,218.27919318582136,-0.12358063739231624,218.2792281689375
0.17346938775510207,0.17346938775510204,0.0,217.21764556625487,-0.3164794327224568,217.21787611653525
0.18367346938775514,0.1836734693877551,0.0,216.59539306927914,0.030360341202898374,216.59539519709523
0.1938775510204082,0.19387755102040816,0.0,216.706884104954,-0.08064065592451024,216.7068991088963
0.20408163265306128,0.20408163265306123,0.0,217.06134113904278,0.03381351354687729,217.06134377275382
0.21428571428571436,0.21428571428571427,0.0,217.46028196630084,0.41055570874357583,217.46066952176216
0.22448979591836743,0.22448979591836735,0.0,217.5031728104469,0.2864083098424029,217.50336138168316
0.2346938775510205,0.23469387755102042,0.0,218.68614306814524,-0.28458412081666223,218.68632823782818
0.24489795918367357,0.24489795918367346,0.0,218.46116991548118,-0.021751914729477965,218.4611709983871
0.25510204081632665,0.25510204081632654,0.0,218.38629627385066,0.412025567792723,218.38668495418534
0.2653061224489797,0.2653061224489796,0.0,219.3310392313311,0.6211469157274644,219.33191877560049
0.2755102040816328,0.2755102040816326,0.0,218.3222807461269,-0.2098392683679265,218.32238158903726
0.28571428571428586,0.2857142857142857,0.0,218.3422458732972,-0.22552526698097652,218.34236234556366
0.29591836734693894,0.29591836734693877,0.0,217.75672510140436,0.062119290264498576,217.75673396176478
0.306122448979592,0.30612244897959184,0.0,218.33000948041095,-0.09976485670325196,218.33003227394752
0.3163265306122451,0.3163265306122449,0.0,218.76217710736043,-0.6252836569522,218.76307072356568
0.32653061224489816,0.32653061224489793,0.0,219.11938130007564,-0.85277944051479,219.1210407379951
0.3367346938775512,0.336734693877551,0.0,219.2631880234609,0.1476883931049688,219.2632377624508
0.3469387755102043,0.3469387755102041,0.0,219.87814233193052,0.519583198823053,219.87875623179517
0.3571428571428574,0.35714285714285715,0.0,219.6112987736453,0.6181164463971596,219.61216864506534
0.36734693877551045,0.3673469387755102,0.0,218.70537501703444,0.08054467442945776,218.7053898485043
0.3775510204081635,0.37755102040816324,0.0,218.5313157468229,0.5098134342357166,218.53191041990945
0.3877551020408166,0.3877551020408163,0.0,218.23757609543938,0.0413635548763921,218.23758001535015
0.39795918367346966,0.3979591836734694,0.0,217.55122261786056,-0.10715126401689035,217.55124900565227
0.40816326530612274,0.40816326530612246,0.0,217.95757763087985,-0.050918262552173486,217.95758357852677
0.4183673469387758,0.41836734693877553,0.0,218.32912883483053,0.15228567805635912,218.32918194484162
0.4285714285714289,0.42857142857142855,0.0,218.23338740790007,-0.3378024750185494,218.2336488492064
0.43877551020408195,0.4387755102040816,0.0,219.26553453241743,-0.01932648412190272,219.26553538415408
0.448979591836735,0.4489795918367347,0.0,219.62270494058558,-0.49538569790206616,219.62326364119352
0.4591836734693881,0.45918367346938777,0.0,218.8224031769822,-0.14458461878527698,218.82245094336582
0.46938775510204117,0.46938775510204084,0.0,219.3094664507936,2.0030944914152276,219.31861403554714
0.47959183673469424,0.47959183673469385,0.0,218.84300906490765,0.0944394646330801,218.84302944209972
0.4897959183673473,0.4897959183673469,0.0,218.05774593934422,0.1777034601844564,218.05781834794954
0.5000000000000003,0.5,0.0,218.63575284793052,-0.01957541153061988,218.63575372426644
0.5075758004870495,0.5,0.0,218.63575284793052,-0.01957541153061988,218.63575372426644
0.5151516009740987,0.496530612244898,0.0067346938775510205,218.5717023515076,0.2614186067039522,218.57185868387535
0.5227274014611479,0.4930612244897959,0.013469387755102041,218.64148434803997,1.3315122172485758,218.6455387212346
0.5303032019481971,0.4895918367346939,0.02020408163265306,219.06780566713334,0.4104826108551263,219.06819024172978
0.5378790024352463,0.48612244897959184,0.026938775510204082,219.19337924392437,0.6055216504885799,219.194215619026
0.5454548029222955,0.4826530612244898,0.0336734693877551,220.58775046082914,1.0780466471130492,220.59038473592267
0.5530306034093447,0.4791836734693877,0.04040816326530612,218.85270478815474,0.5875449316787823,218.8534934656926
0.5606064038963939,0.47571428571428576,0.04714285714285714,218.83861482150172,-0.8999991828541181,218.840465489184
