Distance,qx,qy,Susceptibility_Real,Susceptibility_Imag,Susceptibility_Abs
0.0,0.0,0.0,1123.2848428001255,-4.795989516616495e-13,1123.2848428001255
0.005050505050505051,0.005050505050505051,0.0,1123.3144022987717,-0.08240995270608979,1123.314405321701
0.010101010101010102,0.010101010101010102,0.0,1123.4533435939288,-0.11676382402865466,1123.4533496617335
0.015151515151515152,0.015151515151515152,0.0,1123.6377335520972,-0.09578274154078696,1123.6377376345222
0.020202020202020204,0.020202020202020204,0.0,1123.820725358153,-0.04018121053439527,1123.8207260764748
0.025252525252525256,0.025252525252525252,0.0,1123.981682651149,0.028082738104293972,1123.9816830019731
0.030303030303030307,0.030303030303030304,0.0,1124.1158287415578,0.09561437830783535,1124.1158328079134
0.03535353535353536,0.03535353535353535,0.0,1124.2249728300276,0.1564367923399945,1124.224983714179
0.04040404040404041,0.04040404040404041,0.0,1124.3128508789312,0.20883824247030722,1124.3128702745162
0.045454545454545456,0.045454545454545456,0.0,1124.3832848930515,0.2531383405188607,1124.383313388236
0.050505050505050504,0.050505050505050504,0.0,1124.439575224219,0.29051969731371363,1124.4396127547786
0.05555555555555555,0.05555555555555555,0.0,1124.4843101589743,0.3225435008500001,1124.484356417649
0.0606060606060606,0.06060606060606061,0.0,1124.5191387412992,0.35101186397360573,1124.5191935244156
0.06565656565656565,0.06565656565656566,0.0,1124.5440829886447,0.3776520023970736,1124.5441464014682
0.0707070707070707,0.0707070707070707,0.0,1124.5567806292631,0.40192734316064715,1124.5568524555981
0.07575757575757576,0.07575757575757576,0.0,1124.5572970797248,0.4171930811762932,1124.5573744657597
0.08080808080808081,0.08080808080808081,0.0,1124.555936812275,0.4202318886430455,1124.5560153298607
0.08585858585858587,0.08585858585858586,0.0,1124.558357500602,0.41950609166880565,1124.5584357470325
0.09090909090909093,0.09090909090909091,0.0,1124.5611159053212,0.4199562081966386,1124.5611943195613
0.09595959595959598,0.09595959595959595,0.0,1124.5615738074323,0.42120409436616735,1124.5616526883432
0.10101010101010104,0.10101010101010101,0.0,1124.5596559992368,0.4221730154545306,1124.5597352436093
0.10606060606060609,0.10606060606060606,0.0,1124.555888873703,0.4228883335401454,1124.5559683871081
0.11111111111111115,0.1111111111111111,0.0,1124.5503212176977,0.4235158219075469,1124.5504009676395
0.1161616161616162,0.11616161616161616,0.0,1124.5430278988754,0.42400929714601693,1124.543107835291
0.12121212121212126,0.12121212121212122,0.0,1124.5341952252654,0.4243299419816685,1124.5342752832548
0.1262626262626263,0.12626262626262627,0.0,1124.5240321253389,0.4244922824412083,1124.5241122453215
0.13131313131313135,0.13131313131313133,0.0,1124.5127336855878,0.42455081520886456,1124.5128138284724
0.1363636363636364,0.13636363636363635,0.0,1124.5004745758922,0.4245915254879293,1124.5005547350213
0.14141414141414146,0.1414141414141414,0.0,1124.487408703621,0.4247363837414634,1124.4874889183873
0.14646464646464652,0.14646464646464646,0.0,1124.4736628855953,0.4251635774099697,1124.4737432627828
0.15151515151515157,0.15151515151515152,0.0,1124.4593056979131,0.4261501513664916,1124.459386449588
0.15656565656565663,0.15656565656565657,0.0,1124.4442365829577,0.4281386934525853,1124.4443180911055
0.16161616161616169,0.16161616161616163,0.0,1124.4278447469458,0.4317390028916545,1124.4279276329044
0.16666666666666674,0.16666666666666666,0.0,1124.4083096209104,0.43706176142613856,1124.4083945646867
0.1717171717171718,0.1717171717171717,0.0,1127.7723933122113,0.6224807620674889,1127.7725651032003
0.17676767676767685,0.17676767676767677,0.0,1127.7454458788382,0.6201742366623788,1127.74561640316
0.1818181818181819,0.18181818181818182,0.0,1127.7229455527174,0.6142103890150761,1127.7231128164833
0.18686868686868696,0.18686868686868688,0.0,1127.7040876884128,0.6097934038600253,1127.7042525578906
0.19191919191919202,0.1919191919191919,0.0,1127.6861756833687,0.6078543101949543,1127.6863395085725
0.19696969696969707,0.19696969696969696,0.0,1127.668024128597,0.6078653007243652,1127.6681879623623
0.20202020202020213,0.20202020202020202,0.0,1127.6492691565468,0.6094197314666423,1127.6494338320324
0.20707070707070718,0.20707070707070707,0.0,1127.629771147067,0.6123719794348642,1127.6299374247867
0.21212121212121224,0.21212121212121213,0.0,1127.609392030138,0.6167594701274194,1127.609560702117
0.2171717171717173,0.21717171717171718,0.0,1127.5878924046722,0.6227308702131339,1127.5880643618693
0.22222222222222235,0.2222222222222222,0.0,1127.5648666757722,0.630485042114422,1127.565042945612
0.2272727272727274,0.22727272727272727,0.0,1127.5396673512498,0.6402017465549658,1127.539849100174
0.23232323232323246,0.23232323232323232,0.0,1127.511316001621,0.6519086087464393,1127.5115044630547
0.23737373737373751,0.23737373737373738,0.0,1127.4784488346854,0.6652256324453909,1127.4786450801676
0.24242424242424257,0.24242424242424243,0.0,1127.4394312482884,0.6789433936080524,1127.4396356779355
0.24747474747474763,0.2474747474747475,0.0,1127.3929035432861,0.6905324389833025,1127.393115020138
0.25252525252525265,0.25252525252525254,0.0,1127.3389828776094,0.6960790642134987,1127.3391977757124
0.2575757575757577,0.25757575757575757,0.0,1127.2806495607897,0.6915351302075179,1127.2808616733598
0.2626262626262627,0.26262626262626265,0.0,1127.2236151254112,0.6753529684006386,1127.2238174373504
0.26767676767676774,0.2676767676767677,0.0,1127.1735261448332,0.6502217028679831,1127.1737136883737
0.27272727272727276,0.2727272727272727,0.0,1127.1327688203908,0.6215229531430632,1127.1329401803062
0.2777777777777778,0.2777777777777778,0.0,1127.1000790931732,0.5940802286076826,1127.1002356592583
